,bkg_norm,signal_norm,spectral_index,decay_rate1,decay_rate2,decay_rate3,f_e,f_mu,f_tau,llh,delta_llh,m2_tau2,m3_tau3
0,-1.2859061382733853e-06,0.16874048648536477,3.200899231599567,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0,-225990.45249834063,0.0,-6.17092597407396,-6.17092597407396
1,-1.495320847624379e-06,0.1688878026527503,3.201074708052074,0,0.0,0.10101010101010101,0.3333333333333333,0.6666666666666666,0,-225990.45245137354,4.6967092202976346e-05,-6.17092597407396,-6.069915873063859
2,-1.6321336066659724e-06,0.16907051323863193,3.2012952111743465,0,0.0,0.20202020202020202,0.3333333333333333,0.6666666666666666,0,-225990.45238005047,0.00011829016148112714,-6.17092597407396,-5.968905772053757
3,-2.0162914391636667e-06,0.1693053627472059,3.2015844436233127,0,0.0,0.30303030303030304,0.3333333333333333,0.6666666666666666,0,-225990.45227094664,0.00022739398991689086,-6.17092597407396,-5.867895671043657
4,-2.377183244294773e-06,0.16959858589009422,3.201938763395564,0,0.0,0.40404040404040403,0.3333333333333333,0.6666666666666666,0,-225990.45210297738,0.0003953632549382746,-6.17092597407396,-5.766885570033555
5,-2.7832982827619633e-06,0.16996728596608987,3.202383383308949,0,0.0,0.5050505050505051,0.3333333333333333,0.6666666666666666,0,-225990.4518430881,0.0006552525155711919,-6.17092597407396,-5.6658754690234545
6,-3.4361537471396887e-06,0.1704354587741742,3.2029533355147928,0,0.0,0.6060606060606061,0.3333333333333333,0.6666666666666666,0,-225990.4514394973,0.0010588433360680938,-6.17092597407396,-5.564865368013354
7,-4.78444878232505e-06,0.17103606511974187,3.203690299286951,0,0.0,0.7070707070707071,0.3333333333333333,0.6666666666666666,0,-225990.4508108672,0.0016874734428711236,-6.17092597407396,-5.463855267003252
8,-5.523491324166076e-06,0.17176977057939366,3.204575816720564,0,0.0,0.8080808080808081,0.3333333333333333,0.6666666666666666,0,-225990.44983026804,0.0026680725859478116,-6.17092597407396,-5.362845165993152
9,-6.54948988723008e-06,0.17269633956433927,3.2056958101794555,0,0.0,0.9090909090909091,0.3333333333333333,0.6666666666666666,0,-225990.44829908706,0.0041992535698227584,-6.17092597407396,-5.261835064983051
10,-8.300026750251696e-06,0.1738713937304518,3.2071232674377765,0,0.0,1.0101010101010102,0.3333333333333333,0.6666666666666666,0,-225990.44590906793,0.0065892726997844875,-6.17092597407396,-5.160824963972949
11,-9.5788101699609e-06,0.17533600064653176,3.208901413674735,0,0.0,1.1111111111111112,0.3333333333333333,0.6666666666666666,0,-225990.4421831918,0.010315148829249665,-6.17092597407396,-5.059814862962849
12,-1.1783380327056296e-05,0.17718760810671808,3.21115006582051,0,0.0,1.2121212121212122,0.3333333333333333,0.6666666666666666,0,-225990.43638911354,0.016109227086417377,-6.17092597407396,-4.958804761952747
13,-1.4215908862869474e-05,0.17950018649123525,3.2139466648502575,0,0.0,1.3131313131313131,0.3333333333333333,0.6666666666666666,0,-225990.42741278847,0.025085552158998325,-6.17092597407396,-4.857794660942647
14,-1.4947833476068368e-05,0.1823538111075092,3.2174085136777055,0,0.0,1.4141414141414141,0.3333333333333333,0.6666666666666666,0,-225990.41358160434,0.038916736288229004,-6.17092597407396,-4.756784559932546
15,-1.5912735978130168e-05,0.18592419164429927,3.2217229359790815,0,0.0,1.5151515151515151,0.3333333333333333,0.6666666666666666,0,-225990.39242335048,0.06007499014958739,-6.17092597407396,-4.655774458922444
16,-1.5859942589918317e-05,0.19035216518164919,3.2270683726838603,0,0.0,1.6161616161616161,0.3333333333333333,0.6666666666666666,0,-225990.3603695555,0.0921287851233501,-6.17092597407396,-4.554764357912344
17,-1.4282696098952678e-05,0.19582982933362586,3.2336674939147567,0,0.0,1.7171717171717171,0.3333333333333333,0.6666666666666666,0,-225990.31242596102,0.14007237961050123,-6.17092597407396,-4.4537542569022435
18,-9.038873428629885e-06,0.20254851582888558,3.2417240989559715,0,0.0,1.8181818181818181,0.3333333333333333,0.6666666666666666,0,-225990.24190655534,0.21059178528958,-6.17092597407396,-4.352744155892141
19,4.0836060328239496e-07,0.21077022699023057,3.2515494398946965,0,0.0,1.9191919191919191,0.3333333333333333,0.6666666666666666,0,-225990.14043106412,0.3120672765071504,-6.17092597407396,-4.251734054882041
20,1.6386236770731844e-05,0.220749794000804,3.2633955769963903,0,0.0,2.0202020202020203,0.3333333333333333,0.6666666666666666,0,-225989.99855381838,0.45394452224718407,-6.17092597407396,-4.150723953871939
21,4.046284076217997e-05,0.23277015250450894,3.2775325930813657,0,0.0,2.121212121212121,0.3333333333333333,0.6666666666666666,0,-225989.80757324945,0.644925091182813,-6.17092597407396,-4.049713852861839
22,7.274442811155014e-05,0.24713929744518387,3.2942094781646136,0,0.0,2.2222222222222223,0.3333333333333333,0.6666666666666666,0,-225989.56312178244,0.8893765581888147,-6.17092597407396,-3.9487037518517383
23,0.00011187401550231766,0.26412832050715296,3.31357606269563,0,0.0,2.323232323232323,0.3333333333333333,0.6666666666666666,0,-225989.27073042333,1.1817679172963835,-6.17092597407396,-3.847693650841636
24,0.00015223643503167942,0.2840308827152836,3.3357012180735337,0,0.0,2.4242424242424243,0.3333333333333333,0.6666666666666666,0,-225988.95226409205,1.5002342485822737,-6.17092597407396,-3.746683549831536
25,0.0001835738761196022,0.3070300023532241,3.3603678578832716,0,0.0,2.525252525252525,0.3333333333333333,0.6666666666666666,0,-225988.64983615902,1.8026621816097759,-6.17092597407396,-3.6456734488214337
