,bkg_norm,signal_norm,e_cut,decay_rate1,decay_rate2,decay_rate3,f_e,f_mu,f_tau,llh,delta_llh,m2_tau2,m1_tau1
0,2.044368633828079e-06,0.000177984246073406,3.499909123983565,0.0,0.0,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95752200807,0.0,-6.17092597407396,-6.17092597407396
1,2.3043577983823743e-06,0.00019767753562139505,3.4998986637764555,0.0,0.0707070707070707,-inf,0.3333333333333333,0.6666666666666666,0,-212736.9575207331,1.27498060464859e-06,-6.100218903366889,-6.17092597407396
2,2.5424731048961525e-06,0.0002240453598714894,3.4998854971467765,0.0,0.1414141414141414,-inf,0.3333333333333333,0.6666666666666666,0,-212736.9575190568,2.9512739274650812e-06,-6.029511832659818,-6.17092597407396
3,2.9041844114232623e-06,0.00025098631938568085,3.4998717321486925,0.0,0.2121212121212121,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95751683903,5.169044015929103e-06,-5.958804761952747,-6.17092597407396
4,3.2969405344434976e-06,0.0002850764982408762,3.49985382545368,0.0,0.2828282828282828,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95751389014,8.117931429296732e-06,-5.888097691245678,-6.17092597407396
5,3.734576753460605e-06,0.00032391511317570327,3.499834267728511,0.0,0.35353535353535354,-inf,0.3333333333333333,0.6666666666666666,0,-212736.9575099527,1.2055359547957778e-05,-5.817390620538607,-6.17092597407396
6,4.244338274063513e-06,0.00036982354373390466,3.4998115443317093,0.0,0.4242424242424242,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95750467433,1.733374665491283e-05,-5.746683549831536,-6.17092597407396
7,4.870114571599981e-06,0.0004261177579121394,3.499782107439317,0.0,0.4949494949494949,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95749757756,2.4430511984974146e-05,-5.675976479124465,-6.17092597407396
8,5.591300493498958e-06,0.0004913753211157765,3.4997483142677126,0.0,0.5656565656565656,-inf,0.3333333333333333,0.6666666666666666,0,-212736.9574880012,3.400686546228826e-05,-5.605269408417394,-6.17092597407396
9,6.446252654455434e-06,0.000565769244148565,3.4997114288215903,0.0,0.6363636363636364,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95747504805,4.696001997217536e-05,-5.534562337710323,-6.17092597407396
10,7.499132790728932e-06,0.0006543400358825641,3.499665659626215,0.0,0.7070707070707071,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95745749483,6.451323861256242e-05,-5.463855267003252,-6.17092597407396
11,8.600573409536076e-06,0.0007640036166369793,3.499608652405546,0.0,0.7777777777777778,-inf,0.3333333333333333,0.6666666666666666,0,-212736.9574336608,8.83472675923258e-05,-5.393148196296181,-6.17092597407396
12,1.0070142228095493e-05,0.0008813534004588216,3.4995508532225155,0.0,0.8484848484848484,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95740127025,0.0001207378227263689,-5.322441125589112,-6.17092597407396
13,1.1634410742827409e-05,0.001031404176400677,3.49947171429326,0.0,0.9191919191919191,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95735720653,0.00016480154590681195,-5.251734054882041,-6.17092597407396
14,1.35441085523675e-05,0.0011993438641962823,3.4993863380278336,0.0,0.9898989898989898,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95729724324,0.0002247648371849209,-5.18102698417497,-6.17092597407396
15,1.5827627455693356e-05,0.0013946512541939686,3.4992884800380626,0.0,1.0606060606060606,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95721563615,0.0003063719195779413,-5.110319913467899,-6.17092597407396
16,1.8379730532667092e-05,0.0016305749412536682,3.4991682561329958,0.0,1.1313131313131313,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95710462923,0.00041737884748727083,-5.039612842760828,-6.17092597407396
17,2.140636619688434e-05,0.0019032370807682323,3.499030607507079,0.0,1.202020202020202,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95695375142,0.0005682566552422941,-4.968905772053757,-6.17092597407396
18,2.5016388182731912e-05,0.0022251843447056445,3.498866720825176,0.0,1.2727272727272727,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95674896936,0.0007730387151241302,-4.898198701346686,-6.17092597407396
19,2.9041919506293225e-05,0.0026077648855612873,3.4986713413867108,0.0,1.3434343434343434,-inf,0.3333333333333333,0.6666666666666666,0,-212736.9564715291,0.0010504789825063199,-4.827491630639617,-6.17092597407396
20,3.3826742033126795e-05,0.003047845634120151,3.498450291558849,0.0,1.4141414141414141,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95609654926,0.0014254588168114424,-4.756784559932546,-6.17092597407396
21,3.927203089753455e-05,0.0035696359238410035,3.498185901508217,0.0,1.4848484848484849,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95559122873,0.001930779340909794,-4.686077489225475,-6.17092597407396
22,4.567869780039815e-05,0.004170490694358433,3.497886584174301,0.0,1.5555555555555556,-inf,0.3333333333333333,0.6666666666666666,0,-212736.9549127752,0.0026092328771483153,-4.615370418518404,-6.17092597407396
23,5.307127823521112e-05,0.0048755421958473644,3.497533806676304,0.0,1.6262626262626263,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95400583843,0.0035161696432624012,-4.544663347811333,-6.17092597407396
24,6.155881092857027e-05,0.005699335466990318,3.4971221013277987,0.0,1.6969696969696968,-inf,0.3333333333333333,0.6666666666666666,0,-212736.95279981266,0.004722195415524766,-4.4739562771042625,-6.17092597407396
