,bkg_norm,signal_norm,spectral_index,decay_rate1,decay_rate2,decay_rate3,f_e,f_mu,f_tau,llh,delta_llh,m2_tau2,m3_tau3
0,-1.0879605106394446e-06,0.0027986726107914572,3.2008112607130457,-inf,0.0,0.0,0.34314189655326355,0.6568581034467363,0.0,-202852.08036721626,0.0,-6.17092597407396,-6.17092597407396
1,-1.2304735398388669e-06,0.0031760040630705306,3.200879921323043,-inf,0.0,0.0707070707070707,0.3446291525060147,0.6553708474939853,0.0,-202852.0803386324,2.85838614217937e-05,-6.17092597407396,-6.100218903366889
2,-1.3966742519901055e-06,0.003881040394018751,3.2009669872809416,-inf,0.0,0.1414141414141414,0.34758278064177145,0.6524172193582286,0.0,-202852.08030123424,6.59820216242224e-05,-6.17092597407396,-6.029511832659818
3,-1.4218927524449306e-06,0.0036952212876485637,3.201047857415145,-inf,0.0,0.2121212121212121,0.346369480895977,0.6536305191040231,0.0,-202852.08025593037,0.00011128588812425733,-6.17092597407396,-5.958804761952747
4,-1.5452563118301286e-06,0.0038868885408357944,3.2011517303418184,-inf,0.0,0.2828282828282828,0.34684029605246747,0.6531597039475325,0.0,-202852.08019593684,0.00017127941828221083,-6.17092597407396,-5.888097691245678
5,-1.808583286627287e-06,0.004850757918652787,3.2012861595097273,-inf,0.0,0.35353535353535354,0.3508069972394428,0.6491930027605571,0.0,-202852.08011823636,0.00024897989351302385,-6.17092597407396,-5.817390620538607
6,-1.982002036619342e-06,0.005162694620528232,3.2014303308466645,-inf,0.0,0.4242424242424242,0.35166524690026013,0.6483347530997399,0.0,-202852.0800177351,0.0003494811535347253,-6.17092597407396,-5.746683549831536
7,-2.0735119544859505e-06,0.005297439495513604,3.201593081471564,-inf,0.0,0.4949494949494949,0.35161860744747686,0.6483813925525233,0.0,-202852.07988490144,0.0004823148192372173,-6.17092597407396,-5.675976479124465
8,-2.4458112481678486e-06,0.006571660146485787,3.2018034137000186,-inf,0.0,0.5656565656565656,0.3567086339606057,0.6432913660393944,0.0,-202852.0797133637,0.0006538525631185621,-6.17092597407396,-5.605269408417394
9,-2.849607661719797e-06,0.007680915216537037,3.2020434487992513,-inf,0.0,0.6363636363636364,0.36089110866786306,0.639108891332137,0.0,-202852.07948651683,0.0008806994301266968,-6.17092597407396,-5.534562337710323
10,-3.2270207338180944e-06,0.008894856931139469,3.2023206129101984,-inf,0.0,0.7070707070707071,0.3653972830897698,0.6346027169102303,0.0,-202852.0791877663,0.0011794499587267637,-6.17092597407396,-5.463855267003252
11,-3.5220647760253676e-06,0.010151951410130054,3.202638320370622,-inf,0.0,0.7777777777777778,0.3699231112504584,0.6300768887495417,0.0,-202852.0787939036,0.0015733126492705196,-6.17092597407396,-5.393148196296181
12,-4.380965565438234e-06,0.011639377891020592,3.2030173495802874,-inf,0.0,0.8484848484848484,0.3752859407585199,0.6247140592414802,0.0,-202852.07827447707,0.0020927391888108104,-6.17092597407396,-5.322441125589112
13,-4.388759960948092e-06,0.013826214494253015,3.20344439633983,-inf,0.0,0.9191919191919191,0.38360963892689454,0.6163903610731055,0.0,-202852.0775927056,0.002774510649032891,-6.17092597407396,-5.251734054882041
14,-5.774649691569058e-06,0.017274204397431863,3.203962626996132,-inf,0.0,0.9898989898989898,0.39735219843523734,0.6026478015647626,0.0,-202852.07669912418,0.003668092074804008,-6.17092597407396,-5.18102698417497
15,-6.558731433979667e-06,0.020733074548729913,3.2045313143314607,-inf,0.0,1.0606060606060606,0.4108067689558723,0.5891932310441277,0.0,-202852.07553200968,0.004835206578718498,-6.17092597407396,-5.110319913467899
16,-7.142175619761423e-06,0.023723853088613467,3.205190685088404,-inf,0.0,1.1313131313131313,0.4217399712106376,0.5782600287893624,0.0,-202852.07402413685,0.0063430794107262045,-6.17092597407396,-5.039612842760828
17,-8.666513691311601e-06,0.02845126158971516,3.205916324972403,-inf,0.0,1.202020202020202,0.4400499998562044,0.5599500001437956,0.0,-202852.07208847604,0.008278740220703185,-6.17092597407396,-4.968905772053757
