,bkg_norm,signal_norm,e_cut,decay_rate1,decay_rate2,decay_rate3,f_e,f_mu,f_tau,llh,delta_llh,m2_tau2,m3_tau3
0,4.223761497644871e-06,0.00047425570538448203,3.499758909157995,-inf,0.0,0.0,0.3333333333333333,0.6666666666666666,0,-303524.83585263125,0.0,-6.17092597407396,-6.17092597407396
1,5.66857057974303e-06,0.00048136339943674025,3.499745996310827,-inf,0.0,0.06060606060606061,0.3333333333333333,0.6666666666666666,0,-303524.8358523708,2.6047928258776665e-07,-6.17092597407396,-6.110319913467899
2,6.154911984905023e-06,0.0005612432694696417,3.4996947975727988,-inf,0.0,0.12121212121212122,0.3333333333333333,0.6666666666666666,0,-303524.83585194626,6.849877536296844e-07,-6.17092597407396,-6.049713852861839
3,6.694872155323355e-06,0.0005686748621587045,3.499710461869409,-inf,0.0,0.18181818181818182,0.3333333333333333,0.6666666666666666,0,-303524.83585152915,1.1021038517355919e-06,-6.17092597407396,-5.989107792255778
4,8.373835655943334e-06,0.0005823676596037378,3.499699512822561,-inf,0.0,0.24242424242424243,0.3333333333333333,0.6666666666666666,0,-303524.83585092163,1.7096172086894512e-06,-6.17092597407396,-5.9285017316497175
5,7.576906652141495e-06,0.000728239004982257,3.49961188708233,-inf,0.0,0.30303030303030304,0.3333333333333333,0.6666666666666666,0,-303524.83585014596,2.485292498022318e-06,-6.17092597407396,-5.867895671043657
6,9.874352213190056e-06,0.0006899234525704867,3.49966420676586,-inf,0.0,0.36363636363636365,0.3333333333333333,0.6666666666666666,0,-303524.83584921877,3.4124823287129402e-06,-6.17092597407396,-5.807289610437596
7,1.1913506111927994e-05,0.0008449334342272267,3.499546285152087,-inf,0.0,0.42424242424242425,0.3333333333333333,0.6666666666666666,0,-303524.8358480199,4.611327312886715e-06,-6.17092597407396,-5.746683549831536
8,9.818569176113767e-06,0.000995473845371818,3.4994590873119273,-inf,0.0,0.48484848484848486,0.3333333333333333,0.6666666666666666,0,-303524.8358464263,6.204936653375626e-06,-6.17092597407396,-5.686077489225475
9,1.3898889121759668e-05,0.000992082818832898,3.4994959633826865,-inf,0.0,0.5454545454545454,0.3333333333333333,0.6666666666666666,0,-303524.83584461187,8.019385859370232e-06,-6.17092597407396,-5.625471428619415
10,1.1436710322913197e-05,0.0012347870079800064,3.499350859766719,-inf,0.0,0.6060606060606061,0.3333333333333333,0.6666666666666666,0,-303524.835841985,1.0646239388734102e-05,-6.17092597407396,-5.564865368013354
11,1.7498227086568666e-05,0.0012308585193746531,3.49934951741865,-inf,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666666,0,-303524.83583873615,1.3895099982619286e-05,-6.17092597407396,-5.504259307407294
12,1.7541430023062877e-05,0.001427004615949671,3.4992781760185214,-inf,0.0,0.7272727272727273,0.3333333333333333,0.6666666666666666,0,-303524.8358348253,1.7805956304073334e-05,-6.17092597407396,-5.443653246801233
13,1.894975765957332e-05,0.0016643388075849644,3.499133573872453,-inf,0.0,0.7878787878787878,0.3333333333333333,0.6666666666666666,0,-303524.8358294846,2.3146625608205795e-05,-6.17092597407396,-5.3830471861951725
14,2.1720507394430703e-05,0.0018873267824961468,3.499036059617062,-inf,0.0,0.8484848484848485,0.3333333333333333,0.6666666666666666,0,-303524.83582255716,3.0074093956500292e-05,-6.17092597407396,-5.322441125589112
15,2.659427603431745e-05,0.0020045407516284955,3.498976439553937,-inf,0.0,0.9090909090909092,0.3333333333333333,0.6666666666666666,0,-303524.83581352874,3.910250961780548e-05,-6.17092597407396,-5.26183506498305
16,2.833420097210538e-05,0.0023509384991972737,3.4987950552415095,-inf,0.0,0.9696969696969697,0.3333333333333333,0.6666666666666666,0,-303524.83580213215,5.049910396337509e-05,-6.17092597407396,-5.201229004376991
17,3.145856011873417e-05,0.002732701706074501,3.4985850072932525,-inf,0.0,1.0303030303030303,0.3333333333333333,0.6666666666666666,0,-303524.8357870863,6.554496940225363e-05,-6.17092597407396,-5.1406229437709285
18,3.437846282359047e-05,0.003123252628857114,3.498392101432589,-inf,0.0,1.0909090909090908,0.3333333333333333,0.6666666666666666,0,-303524.83576755633,8.507492020726204e-05,-6.17092597407396,-5.08001688316487
19,4.504598474624034e-05,0.0034352343589093438,3.4982462256039955,-inf,0.0,1.1515151515151516,0.3333333333333333,0.6666666666666666,0,-303524.8357422218,0.00011040945537388325,-6.17092597407396,-5.019410822558807
20,4.809298685111619e-05,0.003942594812166711,3.4979953248192515,-inf,0.0,1.2121212121212122,0.3333333333333333,0.6666666666666666,0,-303524.8357094201,0.00014321116032078862,-6.17092597407396,-4.958804761952747
21,5.2645905729041844e-05,0.004541145872312986,3.4976645101816795,-inf,0.0,1.2727272727272727,0.3333333333333333,0.6666666666666666,0,-303524.83566669794,0.00018593331333249807,-6.17092597407396,-4.898198701346686
22,6.363129486498878e-05,0.005130828476234957,3.4973792752864328,-inf,0.0,1.3333333333333335,0.3333333333333333,0.6666666666666666,0,-303524.8356113111,0.00024132017279043794,-6.17092597407396,-4.837592640740626
23,6.812704183612169e-05,0.005970371140433038,3.4969231745597735,-inf,0.0,1.393939393939394,0.3333333333333333,0.6666666666666666,0,-303524.83553947025,0.000313160999212414,-6.17092597407396,-4.776986580134565
24,7.967263091344149e-05,0.006684728261506205,3.4966131786454393,-inf,0.0,1.4545454545454546,0.3333333333333333,0.6666666666666666,0,-303524.8354467722,0.0004058590275235474,-6.17092597407396,-4.716380519528505
25,9.475478713479336e-05,0.007588001268077109,3.4961634898094984,-inf,0.0,1.5151515151515151,0.3333333333333333,0.6666666666666666,0,-303524.8353266663,0.0005259649478830397,-6.17092597407396,-4.655774458922444
26,0.00010266347831833136,0.008704069203474493,3.4956149903728275,-inf,0.0,1.5757575757575757,0.3333333333333333,0.6666666666666666,0,-303524.83517229295,0.0006803383002988994,-6.17092597407396,-4.595168398316384
27,0.00011738432753684056,0.009960340670724358,3.4949803005084825,-inf,0.0,1.6363636363636365,0.3333333333333333,0.6666666666666666,0,-303524.83497374965,0.0008788816048763692,-6.17092597407396,-4.534562337710323
28,0.00013209085886948903,0.011481406567678947,3.494194968284439,-inf,0.0,1.696969696969697,0.3333333333333333,0.6666666666666666,0,-303524.83471948234,0.0011331489076837897,-6.17092597407396,-4.4739562771042625
29,0.0001441900233090345,0.013173942938770418,3.49336615827935,-inf,0.0,1.7575757575757576,0.3333333333333333,0.6666666666666666,0,-303524.8343945599,0.001458071346860379,-6.17092597407396,-4.413350216498202
30,0.00017020681845461544,0.014923579334667933,3.492520381508869,-inf,0.0,1.8181818181818183,0.3333333333333333,0.6666666666666666,0,-303524.8339818959,0.001870735373813659,-6.17092597407396,-4.352744155892141
31,0.0001904959083171908,0.017153733586924156,3.491385260440842,-inf,0.0,1.878787878787879,0.3333333333333333,0.6666666666666666,0,-303524.8334596856,0.0023929456365294755,-6.17092597407396,-4.292138095286081
32,0.00021778103924811328,0.019470545811712477,3.4902828771890313,-inf,0.0,1.9393939393939394,0.3333333333333333,0.6666666666666666,0,-303524.83280283574,0.003049795515835285,-6.17092597407396,-4.23153203468002
33,0.00024572514356786476,0.022286752221100974,3.488883257081446,-inf,0.0,2.0,0.3333333333333333,0.6666666666666666,0,-303524.8319815338,0.0038710974622517824,-6.17092597407396,-4.17092597407396
34,0.00027677785615075307,0.02525169195975465,3.48751432582754,-inf,0.0,2.0606060606060606,0.3333333333333333,0.6666666666666666,0,-303524.83096211666,0.004890514595899731,-6.17092597407396,-4.110319913467899
35,0.0003083445809064267,0.028849074749065444,3.48577630689587,-inf,0.0,2.121212121212121,0.3333333333333333,0.6666666666666666,0,-303524.829706985,0.006145646271761507,-6.17092597407396,-4.049713852861839
36,0.0003464863297205542,0.032738671546444095,3.4839765946328405,-inf,0.0,2.1818181818181817,0.3333333333333333,0.6666666666666666,0,-303524.8281749248,0.007677706424146891,-6.17092597407396,-3.989107792255778
37,0.0003879444201835182,0.03726321383988683,3.48179898848245,-inf,0.0,2.2424242424242427,0.3333333333333333,0.6666666666666666,0,-303524.8263241723,0.009528458933345973,-6.17092597407396,-3.9285017316497175
38,0.00042832763771660613,0.0422669641069946,3.4795205835522496,-inf,0.0,2.303030303030303,0.3333333333333333,0.6666666666666666,0,-303524.82411324646,0.011739384790416807,-6.17092597407396,-3.867895671043657
39,0.0004735673470044927,0.0478981715264872,3.4769494145972772,-inf,0.0,2.3636363636363638,0.3333333333333333,0.6666666666666666,0,-303524.82150491513,0.014347716118209064,-6.17092597407396,-3.8072896104375964
40,0.0005192870392943797,0.05420974805767982,3.474128382737101,-inf,0.0,2.4242424242424243,0.3333333333333333,0.6666666666666666,0,-303524.81847115053,0.017381480720359832,-6.17092597407396,-3.746683549831536
41,0.0005672425139332967,0.06123661127895147,3.4710360201909,-inf,0.0,2.484848484848485,0.3333333333333333,0.6666666666666666,0,-303524.8149980161,0.0208546151407063,-6.17092597407396,-3.6860774892254753
42,0.000614850595115254,0.06897831482444931,3.467716245537456,-inf,0.0,2.5454545454545454,0.3333333333333333,0.6666666666666666,0,-303524.8110926289,0.02476000232854858,-6.17092597407396,-3.6254714286194147
43,0.0006609027939688114,0.07761025478085874,3.464065179267333,-inf,0.0,2.606060606060606,0.3333333333333333,0.6666666666666666,0,-303524.8067895837,0.029063047550152987,-6.17092597407396,-3.564865368013354
44,0.0007086217574983197,0.08698150417858834,3.460252955226439,-inf,0.0,2.666666666666667,0.3333333333333333,0.6666666666666666,0,-303524.80215827207,0.0336943591828458,-6.17092597407396,-3.504259307407292
45,0.0007518720055028915,0.09722520068549746,3.4562013928179,-inf,0.0,2.7272727272727275,0.3333333333333333,0.6666666666666666,0,-303524.79730700917,0.038545622082892805,-6.17092597407396,-3.443653246801233
46,0.0007851217931673373,0.10851673401067473,3.451834015111404,-inf,0.0,2.787878787878788,0.3333333333333333,0.6666666666666666,0,-303524.7923865333,0.043466097966302186,-6.17092597407396,-3.3830471861951708
47,0.0008160385498091211,0.1205746817127191,3.447355591465121,-inf,0.0,2.8484848484848486,0.3333333333333333,0.6666666666666666,0,-303524.78758608893,0.04826654231874272,-6.17092597407396,-3.322441125589112
48,0.0008348854628151679,0.1334284655628942,3.44285914463444,-inf,0.0,2.909090909090909,0.3333333333333333,0.6666666666666666,0,-303524.7831256657,0.05272696557221934,-6.17092597407396,-3.2618350649830496
49,0.0008415240215150324,0.14701509784533479,3.4383516531342124,-inf,0.0,2.9696969696969697,0.3333333333333333,0.6666666666666666,0,-303524.7792379488,0.05661468242760748,-6.17092597407396,-3.201229004376991
50,0.00083557421056038,0.1612347391917036,3.4339275110116496,-inf,0.0,3.0303030303030303,0.3333333333333333,0.6666666666666666,0,-303524.77614398045,0.05970865080598742,-6.17092597407396,-3.1406229437709285
51,0.0008182005507216493,0.17586458735774763,3.4297497176578293,-inf,0.0,3.090909090909091,0.3333333333333333,0.6666666666666666,0,-303524.7740209639,0.06183166737901047,-6.17092597407396,-3.0800168831648698
52,0.0007875085422798919,0.19060227651515652,3.42604287359625,-inf,0.0,3.1515151515151514,0.3333333333333333,0.6666666666666666,0,-303524.7729682454,0.0628843858721666,-6.17092597407396,-3.0194108225588074
53,0.0007402925409659206,0.20528975915525335,3.4228650455354814,-inf,0.0,3.2121212121212124,0.3333333333333333,0.6666666666666666,0,-303524.77297719,0.06287544127553701,-6.17092597407396,-2.958804761952747
54,0.0006884222214592173,0.21939737188404376,3.420549669619309,-inf,0.0,3.272727272727273,0.3333333333333333,0.6666666666666666,0,-303524.77391384507,0.06193878618068993,-6.17092597407396,-2.8981987013466863
55,0.0006219532110515053,0.23289974256415502,3.419044489842573,-inf,0.0,3.3333333333333335,0.3333333333333333,0.6666666666666666,0,-303524.77552137256,0.06033125868998468,-6.17092597407396,-2.837592640740626
56,0.0005519650559649205,0.2454203032314248,3.4185271609488157,-inf,0.0,3.393939393939394,0.3333333333333333,0.6666666666666666,0,-303524.7774476717,0.058404959563631564,-6.17092597407396,-2.7769865801345652
57,0.0004780072806729808,0.2564818029653531,3.419222487367642,-inf,0.0,3.4545454545454546,0.3333333333333333,0.6666666666666666,0,-303524.7792955172,0.05655711406143382,-6.17092597407396,-2.7163805195285047
58,0.000404731650247151,0.2661500212015695,3.4209629378431043,-inf,0.0,3.515151515151515,0.3333333333333333,0.6666666666666666,0,-303524.7806859897,0.05516664154129103,-6.17092597407396,-2.655774458922444
59,0.0003338711839789165,0.27419447538517167,3.4238279337025803,-inf,0.0,3.5757575757575757,0.3333333333333333,0.6666666666666666,0,-303524.78132203216,0.054530599096324295,-6.17092597407396,-2.5951683983163836
60,0.00027008656400340984,0.280527383915387,3.4277578183621005,-inf,0.0,3.6363636363636367,0.3333333333333333,0.6666666666666666,0,-303524.7810369896,0.05481564166257158,-6.17092597407396,-2.534562337710323
61,0.000213834568625557,0.2852741156859129,3.4325614965096083,-inf,0.0,3.6969696969696972,0.3333333333333333,0.6666666666666666,0,-303524.7798169594,0.05603567184880376,-6.17092597407396,-2.4739562771042625
62,0.0001697457895568283,0.2885076834800751,3.438053066726586,-inf,0.0,3.757575757575758,0.3333333333333333,0.6666666666666666,0,-303524.7777932698,0.05805936147226021,-6.17092597407396,-2.413350216498202
63,0.00013369097052280855,0.29042395212965394,3.444081211068021,-inf,0.0,3.8181818181818183,0.3333333333333333,0.6666666666666666,0,-303524.7752066128,0.0606460184790194,-6.17092597407396,-2.3527441558921414
64,0.00010817506644072562,0.2910967973196152,3.4504874158549668,-inf,0.0,3.878787878787879,0.3333333333333333,0.6666666666666666,0,-303524.7723535126,0.0634991186670959,-6.17092597407396,-2.292138095286081
65,9.002148488936557e-05,0.2908645111078561,3.457001207013167,-inf,0.0,3.9393939393939394,0.3333333333333333,0.6666666666666666,0,-303524.7695273133,0.0663253179518506,-6.17092597407396,-2.2315320346800203
66,8.341501019276934e-05,0.2898880740258445,3.463408078513241,-inf,0.0,4.0,0.3333333333333333,0.6666666666666666,0,-303524.766966603,0.06888602825347334,-6.17092597407396,-2.1709259740739597
67,8.178804824644084e-05,0.2883619885093161,3.4696164162428165,-inf,0.0,4.0606060606060606,0.3333333333333333,0.6666666666666666,0,-303524.7648239348,0.07102869643131271,-6.17092597407396,-2.110319913467899
68,8.907066583918628e-05,0.28636256273425326,3.475503931477419,-inf,0.0,4.121212121212121,0.3333333333333333,0.6666666666666666,0,-303524.76315775106,0.07269488018937409,-6.17092597407396,-2.0497138528618386
69,9.78894366968547e-05,0.2843194969517296,3.480774332886662,-inf,0.0,4.181818181818182,0.3333333333333333,0.6666666666666666,0,-303524.7619464061,0.07390622515231371,-6.17092597407396,-1.989107792255778
70,0.00011084150144939383,0.2821924125775383,3.4855040884660853,-inf,0.0,4.242424242424242,0.3333333333333333,0.6666666666666666,0,-303524.7611164727,0.07473615853814408,-6.17092597407396,-1.9285017316497175
71,0.00012466728348379047,0.28017188215486066,3.4895587574643097,-inf,0.0,4.303030303030303,0.3333333333333333,0.6666666666666666,0,-303524.76057343895,0.07527919230051339,-6.17092597407396,-1.867895671043657
72,0.0001377438050692261,0.27843000847588845,3.4928819032825764,-inf,0.0,4.363636363636363,0.3333333333333333,0.6666666666666666,0,-303524.7602272202,0.07562541106017306,-6.17092597407396,-1.8072896104375964
73,0.00014971289768385857,0.2769314565366023,3.495554747188399,-inf,0.0,4.424242424242425,0.3333333333333333,0.6666666666666666,0,-303524.7600061893,0.07584644196322188,-6.17092597407396,-1.746683549831534
74,0.0001598989972976821,0.27567252003351045,3.497637009558027,-inf,0.0,4.484848484848485,0.3333333333333333,0.6666666666666666,0,-303524.7598615675,0.07599106372799724,-6.17092597407396,-1.6860774892254753
75,0.0001690580394214011,0.2745979689106932,3.49932896407319,-inf,0.0,4.545454545454546,0.3333333333333333,0.6666666666666666,0,-303524.75976319774,0.07608943351078779,-6.17092597407396,-1.625471428619413
76,0.00016405497080366363,0.27407577601486166,3.500213160131801,-inf,0.0,4.606060606060606,0.3333333333333333,0.6666666666666666,0,-303524.75969560904,0.07615702220937237,-6.17092597407396,-1.5648653680133542
77,0.000182518526727935,0.27349366452614926,3.5010480954227132,-inf,0.0,4.666666666666667,0.3333333333333333,0.6666666666666666,0,-303524.7596509596,0.07620167167624459,-6.17092597407396,-1.5042593074072919
78,0.000184369046030388,0.2731663531186334,3.5015501706503263,-inf,0.0,4.7272727272727275,0.3333333333333333,0.6666666666666666,0,-303524.759620848,0.07623178325593472,-6.17092597407396,-1.443653246801233
79,0.00018706334299261948,0.27295257413825025,3.50183948012651,-inf,0.0,4.787878787878788,0.3333333333333333,0.6666666666666666,0,-303524.7596020926,0.07625053863739595,-6.17092597407396,-1.3830471861951708
80,0.0001879631206533474,0.2728606062070317,3.502010440182208,-inf,0.0,4.848484848484849,0.3333333333333333,0.6666666666666666,0,-303524.75959099404,0.07626163720851764,-6.17092597407396,-1.322441125589112
81,0.00019084484696948353,0.27260656182561377,3.502261565631781,-inf,0.0,4.909090909090909,0.3333333333333333,0.6666666666666666,0,-303524.7595847644,0.07626786682521924,-6.17092597407396,-1.2618350649830496
82,0.00019032993063647347,0.2726619290389518,3.50222548805662,-inf,0.0,4.96969696969697,0.3333333333333333,0.6666666666666666,0,-303524.75958197564,0.07627065561246127,-6.17092597407396,-1.2012290043769909
