,bkg_norm,signal_norm,spectral_index,decay_rate1,decay_rate2,llh,delta_llh,m1_tau1,m2_tau2
1343,0.0008667660226315201,0.833161454816989,3.1886195938396424,7.959183673469388,8.775510204081632,-293599.5887846711,0.8452054797089659,1.7882576993954302,2.6045842300076743
1344,0.0008678500825781681,0.8331731477317682,3.188640757666631,7.959183673469388,8.979591836734695,-293599.5887849234,0.8452052273787558,1.7882576993954302,2.8086658626607353
1345,0.0008695895506049394,0.8331735872434683,3.1886430885918178,7.959183673469388,9.183673469387756,-293599.5887849861,0.845205164689105,1.7882576993954302,3.0127474953137963
1346,0.0008679791050388315,0.8331649752972289,3.188639232235579,7.959183673469388,9.387755102040817,-293599.5887850398,0.8452051110216416,1.7882576993954302,3.2168291279668573
1347,0.0008681667205066284,0.8331673814537962,3.1886131050753868,7.959183673469388,9.591836734693878,-293599.5887850308,0.8452051199856214,1.7882576993954302,3.4209107606199183
1348,0.0008689893989100486,0.8331419461370858,3.1885976118273294,7.959183673469388,9.795918367346939,-293599.58878499496,0.8452051558415405,1.7882576993954302,3.6249923932729793
1349,0.0008679679598658723,0.8331634802095471,3.1886314166501375,7.959183673469388,10.0,-293599.5887850468,0.8452051039785147,1.7882576993954302,3.8290740259260403
1350,9.891466821516574e-05,0.02907008049842622,3.1995394227846417,8.26530612244898,0.0,-293600.4222706511,0.011719499714672565,2.09438014837502,-6.17092597407396
1351,9.616553872520065e-05,0.029482265005362336,3.2000346867704703,8.26530612244898,0.20408163265306123,-293600.4221701985,0.011819952283985913,2.09438014837502,-5.966844341420899
1352,9.731364569157972e-05,0.030101370941283276,3.200745005707307,8.26530612244898,0.40816326530612246,-293600.4219960796,0.011994071188382804,2.09438014837502,-5.762762708767838
1353,9.727593010568838e-05,0.03110363410542216,3.2019604396229826,8.26530612244898,0.6122448979591837,-293600.42168319004,0.012306960765272379,2.09438014837502,-5.558681076114777
1354,9.66466559526493e-05,0.032716792361992826,3.203846315338407,8.26530612244898,0.8163265306122449,-293600.42109628423,0.012893866572994739,2.09438014837502,-5.354599443461716
1355,9.621449442888845e-05,0.03527671661877201,3.2068519855664874,8.26530612244898,1.0204081632653061,-293600.41994118225,0.014048968558199704,2.09438014837502,-5.150517810808653
1356,9.502018031508232e-05,0.039362843906778,3.211702251157624,8.26530612244898,1.2244897959183674,-293600.41756028164,0.016429869167041034,2.09438014837502,-4.946436178155592
1357,0.00010001848274633256,0.04570862916220851,3.219172509694814,8.26530612244898,1.4285714285714286,-293600.4124686882,0.021521462593227625,2.09438014837502,-4.742354545502531
1358,0.0001120874052515946,0.05564075637470421,3.230934057258218,8.26530612244898,1.6326530612244898,-293600.40135682403,0.032633326773066074,2.09438014837502,-4.53827291284947
1359,0.00014483703475582263,0.07094896233340557,3.2489627408505437,8.26530612244898,1.836734693877551,-293600.3771939635,0.05679618730209768,2.09438014837502,-4.334191280196409
1360,0.00022410760397401905,0.09405491319041226,3.2760946267426796,8.26530612244898,2.0408163265306123,-293600.32652418164,0.1074659691657871,2.09438014837502,-4.130109647543348
1361,0.000391273996730277,0.12803480392234523,3.31545348340688,8.26530612244898,2.2448979591836737,-293600.2287357654,0.20525438542244956,2.09438014837502,-3.926028014890285
1362,0.0006656736719067279,0.17685792094021377,3.370952479253711,8.26530612244898,2.4489795918367347,-293600.0668219473,0.3671682035201229,2.09438014837502,-3.721946382237224
1363,0.000961632259213036,0.2456407004317383,3.446409649138252,8.26530612244898,2.6530612244897958,-293599.86163379083,0.5723563599749468,2.09438014837502,-3.517864749584163
1364,0.0010353604072239069,0.3381074962279517,3.5404924924013548,8.26530612244898,2.857142857142857,-293599.7067813271,0.7272088237223215,2.09438014837502,-3.313783116931102
1365,0.0009051375716244624,0.4437470917049158,3.6212707311974905,8.26530612244898,3.0612244897959187,-293599.6888288645,0.7451612863224,2.09438014837502,-3.109701484278041
1366,0.0010485984750458457,0.5381314766206925,3.643137794150486,8.26530612244898,3.2653061224489797,-293599.70206721406,0.731922936742194,2.09438014837502,-2.90561985162498
1367,0.0014544858106968523,0.6125133523460414,3.6159157228050627,8.26530612244898,3.4693877551020407,-293599.6155968668,0.8183932839892805,2.09438014837502,-2.701538218971919
1368,0.0018034156125171486,0.6707508821828305,3.5673185027623555,8.26530612244898,3.673469387755102,-293599.45056538,0.9834247708204202,2.09438014837502,-2.497456586318858
1369,0.0019438439911848957,0.7169448239180444,3.5124744400541204,8.26530612244898,3.8775510204081636,-293599.27458864945,1.1594015013542958,2.09438014837502,-2.293374953665797
1370,0.0018690760972706988,0.753668165718573,3.458055514481707,8.26530612244898,4.081632653061225,-293599.1464545743,1.2875355764990672,2.09438014837502,-2.089293321012736
1371,0.0016368110954382035,0.782425795525757,3.4065845394507983,8.26530612244898,4.285714285714286,-293599.10374849034,1.3302416604710743,2.09438014837502,-1.885211688359675
1372,0.0013466476276585457,0.8038148897991758,3.3591408113903416,8.26530612244898,4.4897959183673475,-293599.14305863535,1.290931515453849,2.09438014837502,-1.6811300557066122
1373,0.0010914759664626453,0.8184376630846889,3.3167041488177067,8.26530612244898,4.6938775510204085,-293599.2313221751,1.202667975681834,2.09438014837502,-1.4770484230535512
1374,0.0009101922970270322,0.8275082709735212,3.2806624511336047,8.26530612244898,4.8979591836734695,-293599.33177265426,1.1022174965473823,2.09438014837502,-1.2729667904004902
1375,0.0008126090561547388,0.8323022118599552,3.251734708804693,8.26530612244898,5.1020408163265305,-293599.41939848225,1.0145916685578413,2.09438014837502,-1.0688851577474292
1376,0.0007787199364327948,0.8343179841289904,3.2298983239147177,8.26530612244898,5.3061224489795915,-293599.4845571303,0.9494330204906873,2.09438014837502,-0.8648035250943682
1377,0.0007814962887260389,0.8347742807389703,3.2144249412555417,8.26530612244898,5.510204081632653,-293599.5282402029,0.9057499478803948,2.09438014837502,-0.6607218924413054
1378,0.0008015384520649739,0.8346072420462862,3.2040968389283035,8.26530612244898,5.714285714285714,-293599.5554276006,0.878562550235074,2.09438014837502,-0.4566402597882444
1379,0.0008221832310264174,0.8342024250150974,3.1974965263018325,8.26530612244898,5.918367346938775,-293599.57127132337,0.8627188274404034,2.09438014837502,-0.2525586271351834
1380,0.0008386752745317451,0.8338230989706151,3.193517920786838,8.26530612244898,6.122448979591837,-293599.5799517927,0.8540383580839261,2.09438014837502,-0.04847699448212239
1381,0.0008511256439203636,0.8335593443236916,3.191278383805567,8.26530612244898,6.326530612244898,-293599.58446414396,0.849526006844826,2.09438014837502,0.15560463817093861
1382,0.0008577699005176938,0.8334059978967526,3.1900333536501093,8.26530612244898,6.530612244897959,-293599.58671598585,0.847274164960254,2.09438014837502,0.3596862708239996
1383,0.0008622231811705833,0.8332983331550458,3.1893535142017857,8.26530612244898,6.73469387755102,-293599.58780837216,0.8461817786446773,2.09438014837502,0.5637679034770606
1384,0.0008641731132001186,0.8332459856778534,3.1890160548870163,8.26530612244898,6.938775510204081,-293599.58832939103,0.845660759776365,2.09438014837502,0.7678495361301216
1385,0.0008653237648196029,0.8332085473437052,3.1888108147194143,8.26530612244898,7.142857142857143,-293599.5885752241,0.8454149267054163,2.09438014837502,0.9719311687831826
1386,0.0008663119070353555,0.8331947958734182,3.188698459673839,8.26530612244898,7.346938775510204,-293599.58869004075,0.8453001100569963,2.09438014837502,1.1760128014362436
1387,0.0008665756946954033,0.8331813092858981,3.188682859414623,8.26530612244898,7.551020408163265,-293599.58874310704,0.845247043762356,2.09438014837502,1.3800944340893047
1388,0.0008683683368724475,0.8331633465051667,3.1886165346789928,8.26530612244898,7.755102040816327,-293599.5887671213,0.8452230294933543,2.09438014837502,1.5841760667423657
1389,0.0008678431827450216,0.8331564655502248,3.188620586636412,8.26530612244898,7.959183673469388,-293599.58877779805,0.8452123527531512,2.09438014837502,1.7882576993954302
1390,0.000867924524206323,0.83318064462576,3.1886404236633803,8.26530612244898,8.16326530612245,-293599.5887824887,0.8452076620887965,2.09438014837502,1.9923393320484877
1391,0.0008671130444226383,0.833186632112505,3.1886450728483844,8.26530612244898,8.36734693877551,-293599.5887845928,0.8452055579982698,2.09438014837502,2.1964209647015522
1392,0.0008676819616216681,0.8331670394436312,3.1886305398808217,8.26530612244898,8.571428571428571,-293599.5887855842,0.8452045666053891,2.09438014837502,2.4005025973546097
1393,0.0008673218674931383,0.8331554869369606,3.188656287383553,8.26530612244898,8.775510204081632,-293599.5887859676,0.8452041831915267,2.09438014837502,2.6045842300076743
1394,0.0008656041589176906,0.8332123366483837,3.1886844199104694,8.26530612244898,8.979591836734695,-293599.5887860966,0.8452040542033501,2.09438014837502,2.8086658626607353
1395,0.000867502137106107,0.8331851626078051,3.1886630949244266,8.26530612244898,9.183673469387756,-293599.5887862575,0.8452038933173753,2.09438014837502,3.0127474953137963
1396,0.0008665355683157782,0.8331882803215942,3.1886579317102037,8.26530612244898,9.387755102040817,-293599.588786283,0.8452038678224199,2.09438014837502,3.2168291279668573
1397,0.0008660577109647888,0.8332071596832036,3.188712430447287,8.26530612244898,9.591836734693878,-293599.5887861325,0.8452040182892233,2.09438014837502,3.4209107606199183
1398,0.0008671663875497168,0.8331931003756711,3.1886414668118475,8.26530612244898,9.795918367346939,-293599.5887862718,0.8452038789982907,2.09438014837502,3.6249923932729793
1399,0.0008674405289952838,0.8331723960523625,3.1886450813397085,8.26530612244898,10.0,-293599.5887863086,0.845203842211049,2.09438014837502,3.8290740259260403
1400,9.601247127431169e-05,0.0291194599765559,3.1996173404390027,8.571428571428571,0.0,-293600.42227043386,0.011719716945663095,2.4005025973546097,-6.17092597407396
1401,9.799321520058193e-05,0.02946549187406673,3.200037323875001,8.571428571428571,0.20408163265306123,-293600.42217018147,0.01181996933883056,2.4005025973546097,-5.966844341420899
1402,9.662957009426037e-05,0.030128607752793916,3.200758902342265,8.571428571428571,0.40816326530612246,-293600.42199603183,0.011994118976872414,2.4005025973546097,-5.762762708767838
