,bkg_norm,signal_norm,spectral_index,decay_rate1,decay_rate2,decay_rate3,f_e,f_mu,f_tau,llh,delta_llh,m2_tau2,m3_tau3
0,-1.2301946706005735e-06,0.18014482663976522,3.2008956677533917,0,0.0,0.0,0.32854170474615896,0.32854170474615896,0.32854170474615896,-225992.290376156,0.00010644592111930251,-6.17092597407396,-6.17092597407396
1,-1.3831239625716113e-06,0.180888400862192,3.2010750460188993,0,0.0,0.10101010101010101,0.3322490359496527,0.3322490359496527,0.3322490359496527,-225992.29032991015,0.00015269176219590008,-6.17092597407396,-6.069915873063859
2,-1.4835738537908624e-06,0.18201541773503557,3.2012985394718125,0,0.0,0.20202020202020202,0.33535483286711604,0.33535483286711604,0.33535483286711604,-225992.29025980268,0.00022279922268353403,-6.17092597407396,-5.968905772053757
3,-2.0911022237406358e-06,0.18186422661623902,3.201581898774894,0,0.0,0.30303030303030304,0.3353350903948959,0.3353350903948959,0.3353350903948959,-225992.2901523251,0.00033027681638486683,-6.17092597407396,-5.867895671043657
4,-2.330814117191082e-06,0.1829851123486541,3.2019397884796166,0,0.0,0.40404040404040403,0.33530322071720586,0.33530322071720586,0.33530322071720586,-225992.28998724476,0.0004953571478836238,-6.17092597407396,-5.766885570033555
5,-2.949253697599168e-06,0.18263453216310016,3.202383388272747,0,0.0,0.5050505050505051,0.33302480710901305,0.33302480710901305,0.33302480710901305,-225992.28973101158,0.0007515903271269053,-6.17092597407396,-5.6658754690234545
6,-3.84658518859232e-06,0.18434107557195234,3.202945917994131,0,0.0,0.6060606060606061,0.33727630260472263,0.33727630260472263,0.33727630260472263,-225992.28933615502,0.0011464468843769282,-6.17092597407396,-5.564865368013354
7,-4.157753635571389e-06,0.19186896289345545,3.203600369003346,0,0.0,0.7070707070707071,0.36953057308044457,0.36953057308044457,0.36953057308044457,-225992.288741903,0.001740698906360194,-6.17092597407396,-5.463855267003252
8,-5.5199321827035874e-06,0.1868320923413144,3.204544231419422,0,0.0,0.8080808080808081,0.3422819473048719,0.3422819473048719,0.3422819473048719,-225992.2877628683,0.002719733602134511,-6.17092597407396,-5.362845165993152
9,-4.418842226452588e-06,0.4498595175878885,3.203993404239596,0,0.0,0.9090909090909091,0.9999999881641658,0.9999999881641658,0.9999999881641658,-225992.2883888539,0.002093748014885932,-6.17092597407396,-5.261835064983051
10,-9.249624717384305e-06,0.1909046609754561,3.2071030218080763,0,0.0,1.0101010101010102,0.3508372531176128,0.3508372531176128,0.3508372531176128,-225992.2839501795,0.006532422412419692,-6.17092597407396,-5.160824963972949
11,-7.096450046374082e-06,0.45165908031301905,3.206167231360302,0,0.0,1.1111111111111112,1.0,1.0,1.0,-225992.28553818548,0.004944416432408616,-6.17092597407396,-5.059814862962849
12,-1.0116115196864013e-05,0.4529252861642478,3.2076894566677785,0,0.0,1.2121212121212122,1.0,1.0,1.0,-225992.28287540982,0.0076071920921094716,-6.17092597407396,-4.958804761952747
13,-1.0061670608643485e-05,0.4544926622571284,3.2095760092580243,0,0.0,1.3131313131313131,1.0,1.0,1.0,-225992.27879676103,0.011685840872814879,-6.17092597407396,-4.857794660942647
14,-1.2786817534579692e-05,0.45644757344242526,3.21191729157046,0,0.0,1.4141414141414141,1.0,1.0,1.0,-225992.2725932368,0.01788936511729844,-6.17092597407396,-4.756784559932546
15,-1.100490117618644e-05,0.4588430679704067,3.214805248878855,0,0.0,1.5151515151515151,0.9999999999999998,0.9999999999999998,0.9999999999999998,-225992.2632481338,0.027234468114329502,-6.17092597407396,-4.655774458922444
16,-1.6334322053592087e-05,0.46186346818741003,3.2183892072106763,0,0.0,1.6161616161616161,0.9999999999999998,0.9999999999999998,0.9999999999999998,-225992.24935413167,0.0411284702422563,-6.17092597407396,-4.554764357912344
17,-1.7666175297865636e-05,0.4655500201618519,3.2227443670667704,0,0.0,1.7171717171717171,1.0,1.0,1.0,-225992.2290421164,0.061440485500497743,-6.17092597407396,-4.4537542569022435
18,-2.0835109834874014e-05,0.47006092567007157,3.2280610744101157,0,0.0,1.8181818181818181,0.9999999999999998,0.9999999999999998,0.9999999999999998,-225992.20000302655,0.09047957535949536,-6.17092597407396,-4.352744155892141
19,-1.660177463470913e-05,0.4755017107532328,3.2344285850185988,0,0.0,1.9191919191919191,1.0,1.0,1.0,-225992.159677716,0.13080488590640016,-6.17092597407396,-4.251734054882041
20,-1.5076627841685264e-05,0.48207795147623983,3.241998036829197,0,0.0,2.0202020202020203,1.0,1.0,1.0,-225992.10576804643,0.18471455547842197,-6.17092597407396,-4.150723953871939
