,bkg_norm,signal_norm,alpha,beta,decay_rate1,decay_rate2,decay_rate3,f_e,f_mu,f_tau,llh,delta_llh,m2_tau2,m3_tau3
0,1.8922158107540506e-06,0.0003476464688896952,2.0004947008918252,0.5148976253083205,-inf,0.0,0.0,0.3333333333333333,0.6666666666666666,0,-211687.00022632637,0.0,-6.17092597407396,-6.17092597407396
1,1.6265262533794397e-06,0.00041799337454231385,2.0006119330782717,0.5148478967725421,-inf,0.0,0.10101010101010101,0.3333333333333333,0.6666666666666666,0,-211687.00022555297,7.734051905572414e-07,-6.17092597407396,-6.069915873063859
2,1.7740961238570958e-06,0.0004883228732130957,2.0007045539263166,0.514819092565091,-inf,0.0,0.20202020202020202,0.3333333333333333,0.6666666666666666,0,-211687.00022419443,2.131942892447114e-06,-6.17092597407396,-5.968905772053757
3,2.5283836376595783e-06,0.0005480524232207756,2.000782373962548,0.5147938532042493,-inf,0.0,0.30303030303030304,0.3333333333333333,0.6666666666666666,0,-211687.00022221997,4.106404958292842e-06,-6.17092597407396,-5.867895671043657
4,2.4966187322312554e-06,0.0006610072003574742,2.000958607330135,0.5147256562379146,-inf,0.0,0.40404040404040403,0.3333333333333333,0.6666666666666666,0,-211687.00021940644,6.9199304562062025e-06,-6.17092597407396,-5.766885570033555
5,3.051796962627543e-06,0.0007877633462278743,2.001169699931254,0.5146359853908705,-inf,0.0,0.5050505050505051,0.3333333333333333,0.6666666666666666,0,-211687.00021512184,1.1204538168385625e-05,-6.17092597407396,-5.6658754690234545
6,3.4238029155161135e-06,0.0009585320199534223,2.001429583824727,0.5145380685711275,-inf,0.0,0.6060606060606061,0.3333333333333333,0.6666666666666666,0,-211687.00020865857,1.766780042089522e-05,-6.17092597407396,-5.564865368013354
7,4.12712247016344e-06,0.001153022716260441,2.001700407735792,0.5144446057378784,-inf,0.0,0.7070707070707071,0.3333333333333333,0.6666666666666666,0,-211687.0001989085,2.7417874662205577e-05,-6.17092597407396,-5.463855267003252
8,5.360464758070464e-06,0.001390989232187642,2.002035586648396,0.5143266703711897,-inf,0.0,0.8080808080808081,0.3333333333333333,0.6666666666666666,0,-211687.0001839282,4.239816917106509e-05,-6.17092597407396,-5.362845165993152
9,6.332663209503926e-06,0.001724381769100113,2.0025354985567794,0.5141414328826032,-inf,0.0,0.9090909090909091,0.3333333333333333,0.6666666666666666,0,-211687.00016092588,6.54004979878664e-05,-6.17092597407396,-5.261835064983051
10,7.728446825563464e-06,0.002124114918927932,2.003110785227568,0.5139363862239742,-inf,0.0,1.0101010101010102,0.3333333333333333,0.6666666666666666,0,-211687.00012536178,0.00010096459300257266,-6.17092597407396,-5.160824963972949
11,1.0938915391856871e-05,0.0026269473063756073,2.003860855478579,0.5136562010289418,-inf,0.0,1.1111111111111112,0.3333333333333333,0.6666666666666666,0,-211687.0000701139,0.00015621248167008162,-6.17092597407396,-5.059814862962849
12,8.236756101650346e-06,0.003545068742181501,2.0056335310958744,0.5128398009942177,-inf,0.0,1.2121212121212122,0.3333333333333333,0.6666666666666666,0,-211686.9999635472,0.00026277918368577957,-6.17092597407396,-4.958804761952747
13,1.6113424404725972e-05,0.00398224151036014,2.005708032830889,0.5130349977135742,-inf,0.0,1.3131313131313131,0.3333333333333333,0.6666666666666666,0,-211686.99985026164,0.00037606473779305816,-6.17092597407396,-4.857794660942647
14,1.859017702133998e-05,0.005075053621135613,2.0074226732518943,0.51236485402924,-inf,0.0,1.4141414141414141,0.3333333333333333,0.6666666666666666,0,-211686.99964550987,0.0005808165005873889,-6.17092597407396,-4.756784559932546
15,2.3244505904444398e-05,0.006322121634085007,2.0092119950423917,0.5117227511577681,-inf,0.0,1.5151515151515151,0.3333333333333333,0.6666666666666666,0,-211686.99932581637,0.0009005100000649691,-6.17092597407396,-4.655774458922444
16,2.866787978750282e-05,0.007910705623937512,2.0115116063378875,0.510892166402426,-inf,0.0,1.6161616161616161,0.3333333333333333,0.6666666666666666,0,-211686.99883199512,0.0013943312515038997,-6.17092597407396,-4.554764357912344
17,3.5438182672098546e-05,0.009906532358813657,2.0144054813111074,0.5098431383906333,-inf,0.0,1.7171717171717171,0.3333333333333333,0.6666666666666666,0,-211686.9980727282,0.002153598179575056,-6.17092597407396,-4.4537542569022435
18,4.391657225528767e-05,0.012372476519597775,2.0178876823979013,0.508620125330109,-inf,0.0,1.8181818181818181,0.3333333333333333,0.6666666666666666,0,-211686.99691320362,0.0033131227537523955,-6.17092597407396,-4.352744155892141
19,5.4177496446865204e-05,0.015445543198235032,2.0222319215123106,0.5070839043540419,-inf,0.0,1.9191919191919191,0.3333333333333333,0.6666666666666666,0,-211686.99515715937,0.005069167003966868,-6.17092597407396,-4.251734054882041
20,6.657246120281827e-05,0.01928506893952499,2.0276546891852045,0.5051677017950706,-inf,0.0,2.0202020202020203,0.3333333333333333,0.6666666666666666,0,-211686.992527018,0.007699308363953605,-6.17092597407396,-4.150723953871939
21,8.100261562862079e-05,0.02402658156380267,2.0342360542694022,0.5028859080703144,-inf,0.0,2.121212121212121,0.3333333333333333,0.6666666666666666,0,-211686.9886418992,0.011584427178604528,-6.17092597407396,-4.049713852861839
22,9.793500867489543e-05,0.02986115313358253,2.042269197030618,0.5001095998326823,-inf,0.0,2.2222222222222223,0.3333333333333333,0.6666666666666666,0,-211686.9830014335,0.01722489288658835,-6.17092597407396,-3.9487037518517383
