,bkg_norm,signal_norm,alpha,beta,decay_rate1,decay_rate2,decay_rate3,f_e,f_mu,f_tau,llh,delta_llh,m2_tau2,m3_tau3
0,8.526978948922449e-07,0.00037048973596259604,2.0005605341987103,0.5148589642778535,-inf,0.0,0.0,0.3333333333333333,0.6666666666666666,0,-211687.00022666762,0.0,-6.17092597407396,-6.17092597407396
1,1.3061443997902306e-06,0.00041380860657182607,2.0005998148931856,0.5148573428323941,-inf,0.0,0.10101010101010101,0.3333333333333333,0.6666666666666666,0,-211687.00022578967,8.779461495578289e-07,-6.17092597407396,-6.069915873063859
2,1.629749818088975e-06,0.0004804503681280568,2.000722688577731,0.5147991601932104,-inf,0.0,0.20202020202020202,0.3333333333333333,0.6666666666666666,0,-211687.00022449205,2.175569534301758e-06,-6.17092597407396,-5.968905772053757
3,2.364084427428979e-06,0.0005308946565664899,2.0007595557443425,0.5147989269350998,-inf,0.0,0.30303030303030304,0.3333333333333333,0.6666666666666666,0,-211687.00022254375,4.123867256566882e-06,-6.17092597407396,-5.867895671043657
4,1.7539219415841069e-06,0.0006762790644732705,2.0010144243534227,0.5146921408624632,-inf,0.0,0.40404040404040403,0.3333333333333333,0.6666666666666666,0,-211687.000219671,6.996619049459696e-06,-6.17092597407396,-5.766885570033555
5,2.938421291639892e-06,0.0007787293114280638,2.0011544742599896,0.5146411691005983,-inf,0.0,0.5050505050505051,0.3333333333333333,0.6666666666666666,0,-211687.0002155637,1.1103926226496696e-05,-6.17092597407396,-5.6658754690234545
6,3.960309457064509e-06,0.0009368352267158307,2.0013845328018713,0.5145602360189926,-inf,0.0,0.6060606060606061,0.3333333333333333,0.6666666666666666,0,-211687.00020918218,1.7485435819253325e-05,-6.17092597407396,-5.564865368013354
7,4.478059029709134e-06,0.0011228377630734313,2.001634082497702,0.5144767530025446,-inf,0.0,0.7070707070707071,0.3333333333333333,0.6666666666666666,0,-211687.00019944593,2.7221685741096735e-05,-6.17092597407396,-5.463855267003252
8,4.947795777293434e-06,0.0013888355515285266,2.0020271038801187,0.5143330738878092,-inf,0.0,0.8080808080808081,0.3333333333333333,0.6666666666666666,0,-211687.00018457355,4.209406324662268e-05,-6.17092597407396,-5.362845165993152
9,6.241142923127489e-06,0.0017316220403333468,2.002565402543083,0.5141260710665291,-inf,0.0,0.9090909090909091,0.3333333333333333,0.6666666666666666,0,-211687.00016152198,6.514563574455678e-05,-6.17092597407396,-5.261835064983051
10,8.067561186470282e-06,0.0021019381311440065,2.0030508077603955,0.5139688773034671,-inf,0.0,1.0101010101010102,0.3333333333333333,0.6666666666666666,0,-211687.00012599814,0.00010066948016174138,-6.17092597407396,-5.160824963972949
11,9.818094197885686e-06,0.0026008716989027324,2.0037937625693907,0.5136898832748622,-inf,0.0,1.1111111111111112,0.3333333333333333,0.6666666666666666,0,-211687.0000708167,0.0001558509247843176,-6.17092597407396,-5.059814862962849
