,bkg_norm,signal_norm,spectral_index,decay_rate1,decay_rate2,decay_rate3,f_e,f_mu,f_tau,llh,delta_llh,m2_tau2,m3_tau3
0,-8.754977441568225e-07,-0.06546286957435364,3.200920311990187,-inf,0.0,0.0,4.6103832811589303e-17,1.0,0.0,-202849.30727537547,0.0,-6.17092597407396,-6.17092597407396
1,-1.3621817438551319e-06,-0.06516304924220864,3.201272791161728,-inf,0.0,0.2413793103448276,5.5426662856820874e-18,1.0,0.0,-202849.3070849736,0.00019040185725316405,-6.17092597407396,-5.929546663729132
2,-2.139165307395568e-06,-0.06464144230035089,3.2018859131489914,-inf,0.0,0.4827586206896552,1.7147434415283905e-17,1.0,0.0,-202849.30660372655,0.0006716489151585847,-6.17092597407396,-5.688167353384305
3,-3.412511403407114e-06,-0.06373754307821576,3.2029463990251186,-inf,0.0,0.7241379310344828,3.4314220515256535e-18,1.0,0.0,-202849.3053208627,0.0019545127579476684,-6.17092597407396,-5.4467880430394775
4,-5.491916919003762e-06,-0.062173746034578745,3.2047795755084016,-inf,0.0,0.9655172413793104,3.559071121949417e-12,0.999999999996441,0.0,-202849.30178674986,0.005488625611178577,-6.17092597407396,-5.20540873269465
5,-8.469002931199354e-06,-0.05913307429045559,3.2079155335509646,-inf,0.0,1.206896551724138,0.001968080465331244,0.9980319195346687,0.0,-202849.29194624603,0.01532912944094278,-6.17092597407396,-4.964029422349821
6,-1.1619002269670386e-05,-0.04760077676400733,3.2130200894397265,-inf,0.0,1.4482758620689655,0.0407531848138128,0.9592468151861873,0.0,-202849.26559110408,0.041684271389385685,-6.17092597407396,-4.7226501120049935
7,-1.287490363068008e-05,-0.023207487476940465,3.220615180983015,-inf,0.0,1.6896551724137931,0.13464685392482598,0.8653531460751741,0.0,-202849.20212226734,0.1051531081320718,-6.17092597407396,-4.481270801660166
8,-9.01852470732129e-06,0.018562231752677256,3.2299650935256805,-inf,0.0,1.9310344827586208,0.3011817846477122,0.6988182153522876,0.0,-202849.07961786812,0.22765750734834,-6.17092597407396,-4.239891491315339
9,-2.09187466554565e-07,0.0686425401033606,3.2387290799038277,-inf,0.0,2.1724137931034484,0.4918646407191838,0.5081353592808163,0.0,-202848.9187124345,0.3885629409633111,-6.17092597407396,-3.9985121809705113
10,4.230723804762661e-06,0.08780810109193374,3.2560363812128363,-inf,0.0,2.413793103448276,0.5,0.5000000000000001,0.0,-202848.7616808348,0.5455945406574756,-6.17092597407396,-3.757132870625684
11,8.982231620129988e-06,0.1102654423176719,3.2753338940756227,-inf,0.0,2.6551724137931036,0.5,0.5,0.0,-202848.68523904675,0.6220363287138753,-6.17092597407396,-3.5157535602808565
12,2.2658210080461845e-05,0.13493666004757995,3.290343405098335,-inf,0.0,2.896551724137931,0.5,0.49999999999999994,0.0,-202848.76047198728,0.5468033881916199,-6.17092597407396,-3.274374249936029
13,5.987398965696069e-05,0.1579807208571894,3.295400640998225,-inf,0.0,3.137931034482759,0.5,0.49999999999999994,0.0,-202848.85808277494,0.44919260052847676,-6.17092597407396,-3.0329949395912017
14,0.00010976180753623551,0.17621684476586666,3.294938131377813,-inf,0.0,3.3793103448275863,0.4639512750614055,0.5360487249385945,0.0,-202848.82725278757,0.4800225879007485,-6.17092597407396,-2.7916156292463725
15,0.00013106142670956042,0.19132115333680833,3.2775350327314077,-inf,0.0,3.620689655172414,0.5,0.5000000000000001,0.0,-202848.6879007965,0.619374578964198,-6.17092597407396,-2.550236318901545
16,0.00012300768564387003,0.20169161979918881,3.262308924490614,-inf,0.0,3.8620689655172415,0.5,0.49999999999999994,0.0,-202848.56277677193,0.7444986035407055,-6.17092597407396,-2.3088570085567177
17,9.354707341183365e-05,0.20872508673332538,3.247163990459519,-inf,0.0,4.103448275862069,0.5,0.5,0.0,-202848.52983848003,0.7774368954414967,-6.17092597407396,-2.0674776982118903
18,6.141961931503018e-05,0.21311496839578795,3.2338030313024433,-inf,0.0,4.344827586206897,0.5,0.5,0.0,-202848.58615652117,0.7211188543005846,-6.17092597407396,-1.826098387867063
