,bkg_norm,signal_norm,e_cut,decay_rate1,decay_rate2,decay_rate3,f_e,f_mu,f_tau,llh,delta_llh,m2_tau2,m1_tau1
0,2.00374554139915e-06,0.0001803054336698012,3.4999067219777444,0.0,0.0,-inf,0.3333333333333333,0.6666666666666666,0,-212738.3438163361,0.0,-6.17092597407396,-6.17092597407396
1,2.3134095932722767e-06,0.0001969503197721222,3.499899303200003,0.0,0.0707070707070707,-inf,0.3333333333333333,0.6666666666666666,0,-212738.3438150558,1.2803066056221724e-06,-6.100218903366889,-6.17092597407396
2,2.6353233648830162e-06,0.00021826966161976702,3.4998896990734534,0.0,0.1414141414141414,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34381336241,2.973683876916766e-06,-6.029511832659818,-6.17092597407396
3,2.8598596514077432e-06,0.0002515864877897718,3.499871409106226,0.0,0.2121212121212121,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34381113856,5.197536665946245e-06,-5.958804761952747,-6.17092597407396
4,3.2380607466470888e-06,0.0002863560981341078,3.499852924069347,0.0,0.2828282828282828,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34380817178,8.164322935044765e-06,-5.888097691245678,-6.17092597407396
5,3.727342956210107e-06,0.0003247229653507367,3.4998334650120926,0.0,0.35353535353535354,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34380421162,1.212448114529252e-05,-5.817390620538607,-6.17092597407396
6,4.225404218945069e-06,0.00037134006752332743,3.499810008863655,0.0,0.4242424242424242,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34379890273,1.743336906656623e-05,-5.746683549831536,-6.17092597407396
7,4.82324399272787e-06,0.0004266038436819855,3.4997820505820942,0.0,0.4949494949494949,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34379176065,2.457544906064868e-05,-5.675976479124465,-6.17092597407396
8,5.618044157166276e-06,0.0004914821466633682,3.499747552761347,0.0,0.5656565656565656,-inf,0.3333333333333333,0.6666666666666666,0,-212738.3437821265,3.420960274524987e-05,-5.605269408417394,-6.17092597407396
9,6.469935072897357e-06,0.000566422878444952,3.4997099003862275,0.0,0.6363636363636364,-inf,0.3333333333333333,0.6666666666666666,0,-212738.3437690981,4.723799065686762e-05,-5.534562337710323,-6.17092597407396
10,7.500040103823325e-06,0.0006550377952236957,3.499664611028627,0.0,0.7070707070707071,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34375143834,6.489775842055678e-05,-5.463855267003252,-6.17092597407396
11,8.69562251700632e-06,0.0007588292351600351,3.4996118061563033,0.0,0.7777777777777778,-inf,0.3333333333333333,0.6666666666666666,0,-212738.3437274635,8.887259173206985e-05,-5.393148196296181,-6.17092597407396
12,1.0070331703711405e-05,0.0008825909023555663,3.4995486355529453,0.0,0.8484848484848484,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34369487528,0.00012146082008257508,-5.322441125589112,-6.17092597407396
13,1.1746476766953886e-05,0.0010246894991976245,3.4994767938720335,0.0,0.9191919191919191,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34365054182,0.00016579427756369114,-5.251734054882041,-6.17092597407396
14,1.3631475610272735e-05,0.0011958098725757568,3.499388689217233,0.0,0.9898989898989898,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34359020786,0.00022612823522649705,-5.18102698417497,-6.17092597407396
15,1.585135416115592e-05,0.0013953517060956173,3.4992872238940698,0.0,1.0606060606060606,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34350809624,0.0003082398616243154,-5.110319913467899,-6.17092597407396
16,1.8453924394540946e-05,0.0016294650293502673,3.499168097526784,0.0,1.1313131313131313,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34339639347,0.00041994263301603496,-5.039612842760828,-6.17092597407396
17,2.1550797239007164e-05,0.0019003986344208598,3.499032025799901,0.0,1.202020202020202,-inf,0.3333333333333333,0.6666666666666666,0,-212738.34324456536,0.0005717707390431315,-4.968905772053757,-6.17092597407396
