,decay_rate,bkg_norm,signal_norm,spectral_index,theta_12,theta_13,theta_23,delta_cp,llh,delta_llh
109,2.1854636591478696,0.00017951608205599422,0.037978727951982844,3.3120457248977995,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.1883683784,0.152786290156655
110,2.2055137844611528,0.00019406093804657306,0.041963693455980625,3.3167263341473756,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.17686824856,0.1642864199820906
111,2.225563909774436,0.00021832766529857937,0.04603574349550987,3.3214259734809537,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.1646693844,0.17648528411518782
112,2.245614035087719,0.00023977856078984407,0.050343344122771305,3.32643356578702,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.15175173705,0.18940293148625642
113,2.2656641604010024,0.00026182738628953076,0.054782416534973295,3.3316040460680765,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.1380977857,0.20305688283406198
114,2.2857142857142856,0.000287750822542905,0.05933567506179947,3.336839655792393,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.12369331263,0.21746135590365157
115,2.305764411027569,0.00031343177251002137,0.06411114660678467,3.342467671549336,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.10852828034,0.23262638819869608
116,2.325814536340852,0.0003407262785618255,0.06903693917832404,3.34811797056783,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.092596506,0.24855816253693774
117,2.345864661654135,0.00036555655555534403,0.07421569241404477,3.35415573763991,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.07589680905,0.2652578594861552
118,2.3659147869674184,0.0003994709116439084,0.07941934827724269,3.360049550030036,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.0584348165,0.2827198520535603
119,2.3859649122807016,0.00042755293248826395,0.08496750773158909,3.366463266882726,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.04022144683,0.30093322170432657
120,2.406015037593985,0.0004597326048122053,0.09064534059084785,3.372972369975871,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.0212751733,0.31987949524773285
121,2.426065162907268,0.000492347668264005,0.09655903078867593,3.379809124623611,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293621.00162243174,0.3395322368014604
122,2.4461152882205512,0.0005280118759360749,0.10262311174412274,3.3866563268862215,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.98129912425,0.3598555442877114
123,2.4661654135338344,0.0005626580884996404,0.10894811721664432,3.3938400421292574,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.96034928475,0.3808053837856278
124,2.4862155388471177,0.0005968620655160053,0.11547614096474174,3.4012701915369252,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.9388281464,0.4023265221621841
125,2.506265664160401,0.0006326989130565005,0.12225761998399894,3.4090043696887666,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.91680147377,0.42435319477226585
126,2.526315789473684,0.0006656279231870763,0.12934731884361547,3.417114957336147,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.89434604655,0.4468086219858378
127,2.5463659147869673,0.0007048782600627137,0.13655334486248194,3.4252183748810845,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.8715529271,0.46960174140986055
128,2.5664160401002505,0.0007408794005782859,0.14404835590658643,3.4336407149308523,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.848522923,0.49263174552470446
129,2.5864661654135337,0.0007773729932679652,0.1518169531739176,3.442318678297604,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.8253715525,0.5157831160468049
130,2.606516290726817,0.0008082823518518903,0.15991124655892597,3.451445249648332,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.80222796585,0.5389267026912421
131,2.6265664160401,0.0008399040223573352,0.16826690782151826,3.4608474148994217,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.779234079,0.5619205895345658
132,2.6466165413533833,0.0008695498306266519,0.17689715077773055,3.4704557747834643,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.7565457824,0.5846088861580938
133,2.6666666666666665,0.0008948466110111262,0.1858767986360033,3.4804824425864993,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.73433199135,0.6068226771894842
