,bkg_norm,signal_norm,spectral_index,decay_rate1,decay_rate2,llh,delta_llh,m1_tau1,m2_tau2
74,-6.825031922037944e-06,0.03123886782845957,3.207176869118789,0.30612244897959184,4.8979591836734695,-204314.08156902352,0.030841571802739054,-5.864803525094368,-1.2729667904004902
75,-7.065515821096695e-06,0.0314459985979032,3.2050305272935695,0.30612244897959184,5.1020408163265305,-204314.09541307454,0.016997520782751963,-5.864803525094368,-1.0688851577474292
76,-6.459174141997274e-06,0.03153438948847056,3.2036611614805293,0.30612244897959184,5.3061224489795915,-204314.10328685338,0.009123741940129548,-5.864803525094368,-0.8648035250943682
77,-5.491308302264624e-06,0.03156303327759615,3.202822288024404,0.30612244897959184,5.510204081632653,-204314.10751825405,0.004892341268714517,-5.864803525094368,-0.6607218924413054
78,-4.515924745093041e-06,0.031566508107009617,3.2023254532940877,0.30612244897959184,5.714285714285714,-204314.10970302142,0.0027075739053543657,-5.864803525094368,-0.4566402597882444
79,-3.7250243519416993e-06,0.03156087786107123,3.2020362092264243,0.30612244897959184,5.918367346938775,-204314.11077958808,0.0016310072387568653,-5.864803525094368,-0.2525586271351834
80,-3.1439633590949855e-06,0.0315538759933392,3.2018758771369185,0.30612244897959184,6.122448979591837,-204314.11128142057,0.0011291747505310923,-5.864803525094368,-0.04847699448212239
81,-2.7108806466650285e-06,0.03154886211479661,3.2017890923031067,0.30612244897959184,6.326530612244898,-204314.11150267944,0.0009079158771783113,-5.864803525094368,0.15560463817093861
82,-2.6618560308960785e-06,0.031546412158679725,3.201742255595131,0.30612244897959184,6.530612244897959,-204314.11159540855,0.0008151867659762502,-5.864803525094368,0.3596862708239996
83,-2.353772446919848e-06,0.0315435230380031,3.2017158281552405,0.30612244897959184,6.73469387755102,-204314.1116325774,0.0007780179148539901,-5.864803525094368,0.5637679034770606
84,-2.3670534372235025e-06,0.031541174031442167,3.2017019477008826,0.30612244897959184,6.938775510204081,-204314.11164683348,0.0007637618400622159,-5.864803525094368,0.7678495361301216
85,-2.4411945432750814e-06,0.03154264803696759,3.20169710791164,0.30612244897959184,7.142857142857143,-204314.1116519713,0.0007586240244563669,-5.864803525094368,0.9719311687831826
86,-2.343584986989992e-06,0.03154081772441699,3.201692720101306,0.30612244897959184,7.346938775510204,-204314.11165362212,0.0007569731969852,-5.864803525094368,1.1760128014362436
87,-2.3239560553975147e-06,0.031540566573029095,3.2016915070542784,0.30612244897959184,7.551020408163265,-204314.11165400993,0.0007565853884443641,-5.864803525094368,1.3800944340893047
88,-2.3555498954846502e-06,0.0315409809154698,3.201690858451919,0.30612244897959184,7.755102040816327,-204314.11165399116,0.0007566041604150087,-5.864803525094368,1.5841760667423657
89,-2.3009381874328177e-06,0.03154002461920502,3.2016898929819426,0.30612244897959184,7.959183673469388,-204314.11165388933,0.0007567059947177768,-5.864803525094368,1.7882576993954302
90,-2.242905368124883e-06,0.031541041582487196,3.2016908988389003,0.30612244897959184,8.16326530612245,-204314.1116538079,0.0007567874272353947,-5.864803525094368,1.9923393320484877
91,-2.293028158710736e-06,0.03153999843009231,3.201690390692604,0.30612244897959184,8.36734693877551,-204314.1116537608,0.0007568345172330737,-5.864803525094368,2.1964209647015522
92,-2.2424691071494043e-06,0.03153904088460236,3.2016882635122035,0.30612244897959184,8.571428571428571,-204314.11165372972,0.0007568656001240015,-5.864803525094368,2.4005025973546097
93,-2.4118077615669607e-06,0.03154257067512777,3.201693697941347,0.30612244897959184,8.775510204081632,-204314.11165371098,0.0007568843429908156,-5.864803525094368,2.6045842300076743
94,-2.3387815449610854e-06,0.031540617138912035,3.2016892578049614,0.30612244897959184,8.979591836734695,-204314.11165370911,0.0007568862056359649,-5.864803525094368,2.8086658626607353
95,-2.2819070561557904e-06,0.03153929788586687,3.201688881717127,0.30612244897959184,9.183673469387756,-204314.11165370428,0.0007568910368718207,-5.864803525094368,3.0127474953137963
96,-2.3573033663850264e-06,0.03154099151531756,3.201691879607934,0.30612244897959184,9.387755102040817,-204314.1116537047,0.0007568906294181943,-5.864803525094368,3.2168291279668573
97,-2.3738208867351697e-06,0.031541343797188454,3.201691756287037,0.30612244897959184,9.591836734693878,-204314.11165370446,0.000756890862248838,-5.864803525094368,3.4209107606199183
98,-2.334539964817317e-06,0.031540807182257304,3.201691421748667,0.30612244897959184,9.795918367346939,-204314.11165370507,0.0007568902510683984,-5.864803525094368,3.6249923932729793
99,-2.3078870704551246e-06,0.03154008024423862,3.20169055185867,0.30612244897959184,10.0,-204314.1116537051,0.0007568902219645679,-5.864803525094368,3.8290740259260403
100,-3.7004883764217696e-06,-0.0759471989336458,3.2028726127529064,0.6122448979591837,0.0,-204314.1102266584,0.002183936914661899,-5.558681076114777,-6.17092597407396
101,-4.063118359377054e-06,-0.0758391353431775,3.203007100198085,0.6122448979591837,0.20408163265306123,-204314.1100210568,0.0023895385093055665,-5.558681076114777,-5.966844341420899
102,-4.0498194088881935e-06,-0.07566921615885916,3.2032089028366446,0.6122448979591837,0.40816326530612246,-204314.10967481448,0.0027357808430679142,-5.558681076114777,-5.762762708767838
103,-4.550900049405613e-06,-0.07539300345349641,3.2035504581315073,0.6122448979591837,0.6122448979591837,-204314.10907783604,0.0033327592827845365,-5.558681076114777,-5.558681076114777
104,-5.171589691250308e-06,-0.07495719738664633,3.2040731018737003,0.6122448979591837,0.8163265306122449,-204314.1080164428,0.0043941525218542665,-5.558681076114777,-5.354599443461716
105,-6.171082232395698e-06,-0.07426536745876389,3.2049103220541464,0.6122448979591837,1.0204081632653061,-204314.10606292085,0.006347674468997866,-5.558681076114777,-5.150517810808653
106,-7.748324467750632e-06,-0.0731806351252112,3.206220529997215,0.6122448979591837,1.2244897959183674,-204314.10234732972,0.010063265595817938,-5.558681076114777,-4.946436178155592
107,-9.675038610431985e-06,-0.07149056330634732,3.2082436457478054,0.6122448979591837,1.4285714285714286,-204314.0951306205,0.017279974825214595,-5.558681076114777,-4.742354545502531
108,-1.2139973797212958e-05,-0.06889900074031029,3.2113102119119814,0.6122448979591837,1.6326530612244898,-204314.0811730528,0.03123754251282662,-5.558681076114777,-4.53827291284947
109,-1.4893474509115776e-05,-0.06501784439153509,3.215815329953004,0.6122448979591837,1.836734693877551,-204314.05539269524,0.05701790007879026,-5.558681076114777,-4.334191280196409
110,-1.711473640403499e-05,-0.05940256380085154,3.2221298402708136,0.6122448979591837,2.0408163265306123,-204314.01277540988,0.09963518544100225,-5.558681076114777,-4.130109647543348
111,-1.7884765754930098e-05,-0.05167421095404262,3.2303609428666573,0.6122448979591837,2.2448979591836737,-204313.9560435294,0.15636706590885296,-5.558681076114777,-3.926028014890285
112,-1.8111633603369874e-05,-0.041728527854306315,3.239974861501462,0.6122448979591837,2.4489795918367347,-204313.90706523703,0.20534535829210654,-5.558681076114777,-3.721946382237224
113,-1.5369065234279677e-05,-0.03003234039351938,3.249465819756301,0.6122448979591837,2.6530612244897958,-204313.90090549403,0.21150510129518807,-5.558681076114777,-3.517864749584163
114,-6.77873381698079e-06,-0.017643774830534194,3.256602791906224,0.6122448979591837,2.857142857142857,-204313.94700944264,0.1654011526843533,-5.558681076114777,-3.313783116931102
115,9.69488017566246e-06,-0.005841260011553522,3.2595455503508077,0.6122448979591837,3.0612244897959187,-204314.0076850943,0.10472550103440881,-5.558681076114777,-3.109701484278041
116,2.959614918841356e-05,0.004433577183082448,3.2578702802316903,0.6122448979591837,3.2653061224489797,-204314.03785263127,0.07455796404974535,-5.558681076114777,-2.90561985162498
117,4.372550149596189e-05,0.01282090864301533,3.2525627275713607,0.6122448979591837,3.4693877551020407,-204314.02852663773,0.08388395758811384,-5.558681076114777,-2.701538218971919
118,4.617954370326895e-05,0.01934741487909346,3.2451382718747435,0.6122448979591837,3.673469387755102,-204314.00160059068,0.11081000464037061,-5.558681076114777,-2.497456586318858
119,3.775534049173403e-05,0.024210292992527426,3.236987817040832,0.6122448979591837,3.8775510204081636,-204313.98290320789,0.12950738743529655,-5.558681076114777,-2.293374953665797
120,2.3528729478256733e-05,0.027663414561712594,3.229130099253851,0.6122448979591837,4.081632653061225,-204313.9860202296,0.12639036570908502,-5.558681076114777,-2.089293321012736
121,9.391431761764496e-06,0.029971424089705635,3.222183005008852,0.6122448979591837,4.285714285714286,-204314.00847170688,0.10393888843827881,-5.558681076114777,-1.885211688359675
122,-9.067346279601257e-07,0.03140647791594066,3.2164598671959594,0.6122448979591837,4.4897959183673475,-204314.03848610356,0.07392449176404625,-5.558681076114777,-1.6811300557066122
123,-6.863517860669657e-06,0.032231167770253547,3.212054872546692,0.6122448979591837,4.6938775510204085,-204314.06552842082,0.04688217450166121,-5.558681076114777,-1.4770484230535512
124,-9.222447188547681e-06,0.032664090300105406,3.2088845233050547,0.6122448979591837,4.8979591836734695,-204314.08490179118,0.027508804138051346,-5.558681076114777,-1.2729667904004902
125,-9.446211400120481e-06,0.032870494264199863,3.206744245560839,0.6122448979591837,5.1020408163265305,-204314.09673354417,0.015677051153033972,-5.558681076114777,-1.0688851577474292
126,-8.657930422101489e-06,0.032955182657839886,3.205375692254603,0.6122448979591837,5.3061224489795915,-204314.10322102442,0.009189570904709399,-5.558681076114777,-0.8648035250943682
127,-7.625169541614779e-06,0.032983882815822894,3.2045404149548635,0.6122448979591837,5.510204081632653,-204314.10654928864,0.005861306679435074,-5.558681076114777,-0.6607218924413054
128,-6.682215216667252e-06,0.03298556011198926,3.2040460783763596,0.6122448979591837,5.714285714285714,-204314.1081686142,0.004241981107043102,-5.558681076114777,-0.4566402597882444
129,-5.9351617453363635e-06,0.03298153066250789,3.203759341613367,0.6122448979591837,5.918367346938775,-204314.10890294498,0.0035076503409072757,-5.558681076114777,-0.2525586271351834
130,-5.4468517671232166e-06,0.03297528660226039,3.203599983810832,0.6122448979591837,6.122448979591837,-204314.10920441063,0.0032061846868600696,-5.558681076114777,-0.04847699448212239
131,-5.071059775011815e-06,0.03297011825632358,3.2035115513164385,0.6122448979591837,6.326530612244898,-204314.10931187644,0.003098718880210072,-5.558681076114777,0.15560463817093861
132,-4.836858423624269e-06,0.032966066257066336,3.203464597664667,0.6122448979591837,6.530612244897959,-204314.10934168086,0.0030689144623465836,-5.558681076114777,0.3596862708239996
133,-4.678877281022303e-06,0.03296354048493946,3.20343889420034,0.6122448979591837,6.73469387755102,-204314.10934491528,0.003065680037252605,-5.558681076114777,0.5637679034770606
134,-4.642042692234624e-06,0.0329625196816083,3.2034272633429124,0.6122448979591837,6.938775510204081,-204314.10934127125,0.0030693240696564317,-5.558681076114777,0.7678495361301216
135,-4.572709993631912e-06,0.0329614168299534,3.203419295797954,0.6122448979591837,7.142857142857143,-204314.10933714532,0.003073450003284961,-5.558681076114777,0.9719311687831826
136,-4.551431313272681e-06,0.032961156468805285,3.203417560975766,0.6122448979591837,7.346938775510204,-204314.10933408502,0.003076510300161317,-5.558681076114777,1.1760128014362436
137,-4.51312183085658e-06,0.03296064287082653,3.203414643681281,0.6122448979591837,7.551020408163265,-204314.10933211553,0.0030784797854721546,-5.558681076114777,1.3800944340893047
138,-4.539266145188797e-06,0.03295998073227798,3.2034125481579774,0.6122448979591837,7.755102040816327,-204314.10933093252,0.00307966279797256,-5.558681076114777,1.5841760667423657
139,-4.546178316767824e-06,0.03296083309421696,3.203414652507866,0.6122448979591837,7.959183673469388,-204314.10933027256,0.003080322756431997,-5.558681076114777,1.7882576993954302
140,-4.4554159607674746e-06,0.03295941482984374,3.203412152436083,0.6122448979591837,8.16326530612245,-204314.1093299254,0.0030806699069216847,-5.558681076114777,1.9923393320484877
141,-4.500453856262182e-06,0.03296026081753049,3.2034131847905196,0.6122448979591837,8.36734693877551,-204314.10932975783,0.0030808374867774546,-5.558681076114777,2.1964209647015522
142,-4.5610428866194225e-06,0.032961163382207614,3.2034152152103883,0.6122448979591837,8.571428571428571,-204314.10932967425,0.0030809210729785264,-5.558681076114777,2.4005025973546097
143,-4.512543906541571e-06,0.03296041479669253,3.203413844916737,0.6122448979591837,8.775510204081632,-204314.10932963455,0.0030809607706032693,-5.558681076114777,2.6045842300076743
144,-4.530612682521794e-06,0.032960535553783685,3.2034136272543785,0.6122448979591837,8.979591836734695,-204314.10932961616,0.003080979164224118,-5.558681076114777,2.8086658626607353
145,-4.537123081559443e-06,0.03296049651843157,3.2034135377173887,0.6122448979591837,9.183673469387756,-204314.10932960882,0.003080986498389393,-5.558681076114777,3.0127474953137963
146,-4.587379672348871e-06,0.03296176538977326,3.2034137221057244,0.6122448979591837,9.387755102040817,-204314.10932960454,0.0030809907766524702,-5.558681076114777,3.2168291279668573
147,-4.5240211734927486e-06,0.032960565951490724,3.203414313100223,0.6122448979591837,9.591836734693878,-204314.10932960623,0.0030809890886303037,-5.558681076114777,3.4209107606199183
148,-4.48795932747941e-06,0.03295987936064376,3.203411891741736,0.6122448979591837,9.795918367346939,-204314.10932960376,0.0030809915624558926,-5.558681076114777,3.6249923932729793
149,-4.537042747524897e-06,0.032960667614607586,3.203413450242788,0.6122448979591837,10.0,-204314.1093296061,0.003080989234149456,-5.558681076114777,3.8290740259260403
150,-6.7831714983447495e-06,-0.07372876418128374,3.205560473445646,0.9183673469387755,0.0,-204314.10427688755,0.008133707771776244,-5.252558627135183,-6.17092597407396
151,-7.187387669753501e-06,-0.07361870955775172,3.205699992378399,0.9183673469387755,0.20408163265306123,-204314.10387709262,0.008533502696081996,-5.252558627135183,-5.966844341420899
152,-7.261093977667777e-06,-0.0734477617383327,3.205910078369171,0.9183673469387755,0.40816326530612246,-204314.103221142,0.009189453325234354,-5.252558627135183,-5.762762708767838
153,-7.750485364272438e-06,-0.07317003949037147,3.2062489347889542,0.9183673469387755,0.6122448979591837,-204314.10213108128,0.01027951404103078,-5.252558627135183,-5.558681076114777
154,-8.332008947335471e-06,-0.07273159302820886,3.2067800153478285,0.9183673469387755,0.8163265306122449,-204314.10028730336,0.012123291962780058,-5.252558627135183,-5.354599443461716
155,-9.197702632546807e-06,-0.07203753736317688,3.207624288796033,0.9183673469387755,1.0204081632653061,-204314.09709858647,0.015312008850742131,-5.252558627135183,-5.150517810808653
156,-1.0427144690083547e-05,-0.07094508740692526,3.208945926734124,0.9183673469387755,1.2244897959183674,-204314.0914497179,0.02096087741665542,-5.252558627135183,-4.946436178155592
157,-1.2113598820198876e-05,-0.06924357692307412,3.2109889118472683,0.9183673469387755,1.4285714285714286,-204314.08125147756,0.031159117759671062,-5.252558627135183,-4.742354545502531
158,-1.4199105896515466e-05,-0.06663797171650024,3.214085460623964,0.9183673469387755,1.6326530612244898,-204314.06281330905,0.04959728627000004,-5.252558627135183,-4.53827291284947
159,-1.6266375917415783e-05,-0.0627321019077109,3.2186414891771724,0.9183673469387755,1.836734693877551,-204314.03060816514,0.0818024301843252,-5.252558627135183,-4.334191280196409
160,-1.7980122563289264e-05,-0.05707950771821631,3.2250269261764437,0.9183673469387755,2.0408163265306123,-204313.97955543906,0.13285515626193956,-5.252558627135183,-4.130109647543348
161,-1.8547593923739657e-05,-0.049291563651944995,3.2333612070795494,0.9183673469387755,2.2448979591836737,-204313.91353145157,0.19887914374703541,-5.252558627135183,-3.926028014890285
162,-1.8079457729480977e-05,-0.039268965676350645,3.2431135023101114,0.9183673469387755,2.4489795918367347,-204313.85782064416,0.2545899511605967,-5.252558627135183,-3.721946382237224
